PurchaseID,Item,Date
3279,sliced cheese,7/1/15
3280,sausage,5/10/15
3280,tropical fruit,5/10/15
3280,curd,5/10/15
3281,pork,6/19/15
3281,pet care,6/19/15
3281,margarine,6/19/15
3282,packaged fruit/vegetables,8/26/15
3282,margarine,8/26/15
3282,napkins,8/26/15
3283,other vegetables,8/5/15
3283,rolls/buns,8/5/15
3283,domestic eggs,8/5/15
3284,misc. beverages,1/31/15
3284,waffles,1/31/15
3284,bottled beer,1/31/15
3285,whole milk,5/14/15
3285,pastry,5/14/15
3285,liquor,5/14/15
3286,pip fruit,1/26/15
3286,white wine,1/26/15
3286,whole milk,1/26/15
3287,liquor,11/22/15
3287,tropical fruit,11/22/15
3287,other vegetables,11/22/15
3288,whole milk,10/14/15
3288,margarine,10/14/15
3288,canned vegetables,10/14/15
3289,canned beer,9/27/15
3289,bottled beer,9/27/15
3289,chocolate,9/27/15
3290,photo/film,2/23/15
3290,beverages,2/23/15
3290,bottled beer,2/23/15
3291,tropical fruit,9/3/15
3291,napkins,9/3/15
3291,whole milk,9/3/15
3292,domestic eggs,12/29/15
3292,vinegar,12/29/15
3292,chocolate,12/29/15
3293,meat,10/26/15
3293,cling film/bags,10/26/15
3293,whipped/sour cream,10/26/15
3294,meat,12/24/15
3294,rolls/buns,12/24/15
3294,root vegetables,12/24/15
3295,pork,10/9/15
3295,pip fruit,10/9/15
3295,chocolate,10/9/15
3296,rolls/buns,11/11/15
3296,root vegetables,11/11/15
3296,specialty chocolate,11/11/15
3297,coffee,9/12/15
3297,whole milk,9/12/15
3297,canned fruit,9/12/15
3298,canned beer,2/14/15
3298,root vegetables,2/14/15
3298,soda,2/14/15
3299,butter milk,8/15/15
3299,sliced cheese,8/15/15
3299,rolls/buns,8/15/15
3300,bottled water,8/3/15
3300,pork,8/3/15
3300,salty snack,8/3/15
3301,organic sausage,12/29/15
3301,soda,12/29/15
3301,rolls/buns,12/29/15
3302,napkins,10/4/15
3302,root vegetables,10/4/15
3302,sliced cheese,10/4/15
3303,organic sausage,4/19/15
3303,grapes,4/19/15
3303,pastry,4/19/15
3304,tropical fruit,10/16/15
3304,pork,10/16/15
3304,newspapers,10/16/15
3305,chocolate marshmallow,12/5/15
3305,yogurt,12/5/15
3305,soda,12/5/15
3306,frankfurter,10/13/15
3306,citrus fruit,10/13/15
3306,whole milk,10/13/15
3307,cling film/bags,4/6/15
3307,UHT-milk,4/6/15
3307,pastry,4/6/15
3308,bottled beer,2/22/15
3308,hamburger meat,2/22/15
3308,other vegetables,2/22/15
3309,citrus fruit,10/26/15
3309,pip fruit,10/26/15
3309,beverages,10/26/15
3310,liquor,5/2/15
3310,bottled beer,5/2/15
3310,other vegetables,5/2/15
3311,brown bread,6/9/15
3311,ice cream,6/9/15
3311,fruit/vegetable juice,6/9/15
3312,ice cream,8/24/15
3312,other vegetables,8/24/15
3312,misc. beverages,8/24/15
3313,newspapers,1/3/15
3313,whole milk,1/3/15
3313,chewing gum,1/3/15
3314,processed cheese,3/4/15
3314,rolls/buns,3/4/15
3314,canned fish,3/4/15
3315,chicken,3/24/15
3315,root vegetables,3/24/15
3315,yogurt,3/24/15
3316,tropical fruit,4/17/15
3316,dishes,4/17/15
3316,other vegetables,4/17/15
3317,whole milk,4/27/15
3317,whipped/sour cream,4/27/15
3317,newspapers,4/27/15
3318,citrus fruit,3/17/15
3318,sauces,3/17/15
3318,long life bakery product,3/17/15
3319,bottled beer,3/21/15
3319,dessert,3/21/15
3319,cling film/bags,3/21/15
3320,sausage,12/7/15
3320,semi-finished bread,12/7/15
3320,coffee,12/7/15
3321,sausage,4/29/15
3321,whipped/sour cream,4/29/15
3321,misc. beverages,4/29/15
3322,pip fruit,6/26/15
3322,other vegetables,6/26/15
3322,cling film/bags,6/26/15
3323,other vegetables,10/14/15
3323,root vegetables,10/14/15
3323,bottled water,10/14/15
3324,sausage,4/13/15
3324,yogurt,4/13/15
3324,baking powder,4/13/15
3325,tropical fruit,5/14/15
3325,rolls/buns,5/14/15
3325,root vegetables,5/14/15
3326,pastry,6/29/15
3326,soda,6/29/15
3327,coffee,9/21/15
3327,packaged fruit/vegetables,9/21/15
3327,pickled vegetables,9/21/15
3328,ham,9/20/15
3328,roll products ,9/20/15
3328,brown bread,9/20/15
3329,liquor,8/3/15
3329,yogurt,8/3/15
3329,napkins,8/3/15
3330,sausage,1/13/15
3330,long life bakery product,1/13/15
3330,curd,1/13/15
3331,frozen chicken,7/20/15
3331,herbs,7/20/15
3331,yogurt,7/20/15
3332,frankfurter,7/22/15
3332,shopping bags,7/22/15
3332,rolls/buns,7/22/15
3333,bottled water,1/13/15
3333,fruit/vegetable juice,1/13/15
3333,cat food,1/13/15
3334,canned beer,6/5/15
3334,sliced cheese,6/5/15
3334,cake bar,6/5/15
3335,other vegetables,10/15/15
3335,berries,10/15/15
3336,bottled water,4/6/15
3336,yogurt,4/6/15
3336,whipped/sour cream,4/6/15
3337,berries,6/29/15
3337,whole milk,6/29/15
3337,other vegetables,6/29/15
3338,dessert,12/20/15
3338,berries,12/20/15
3338,mayonnaise,12/20/15
3339,pip fruit,1/15/15
3339,waffles,1/15/15
3339,cat food,1/15/15
3340,pork,9/27/15
3340,yogurt,9/27/15
3340,butter milk,9/27/15
3341,frankfurter,4/25/15
3341,specialty chocolate,4/25/15
3341,pip fruit,4/25/15
3342,bottled water,9/26/15
3342,curd,9/26/15
3342,semi-finished bread,9/26/15
3343,tropical fruit,6/21/15
3343,soda,6/21/15
3343,margarine,6/21/15
3344,pip fruit,11/14/15
3344,butter,11/14/15
3344,soda,11/14/15
3345,tropical fruit,7/15/15
3345,whole milk,7/15/15
3345,long life bakery product,7/15/15
3346,bottled beer,8/30/15
3346,other vegetables,8/30/15
3346,waffles,8/30/15
3347,candles,12/12/15
3347,canned fish,12/12/15
3347,oil,12/12/15
3348,spread cheese,2/16/15
3348,other vegetables,2/16/15
3348,whole milk,2/16/15
3349,pork,12/11/15
3349,soda,12/11/15
3349,canned vegetables,12/11/15
3350,canned beer,7/5/15
3350,napkins,7/5/15
3350,rolls/buns,7/5/15
3351,pork,5/21/15
3351,UHT-milk,5/21/15
3351,frozen fish,5/21/15
3352,beverages,1/3/15
3352,other vegetables,1/3/15
3352,curd,1/3/15
3353,sausage,7/26/15
3353,domestic eggs,7/26/15
3353,sweet spreads,7/26/15
3354,tropical fruit,7/28/15
3354,chicken,7/28/15
3354,waffles,7/28/15
3355,UHT-milk,7/30/15
3355,condensed milk,7/30/15
3355,pastry,7/30/15
3356,soda,9/18/15
3356,coffee,9/18/15
3356,cling film/bags,9/18/15
3357,ham,10/11/15
3357,white bread,10/11/15
3357,long life bakery product,10/11/15
3358,white wine,3/8/15
3358,canned vegetables,3/8/15
3358,flour,3/8/15
3359,UHT-milk,12/28/15
3359,newspapers,12/28/15
3359,salty snack,12/28/15
3360,sausage,7/9/15
3360,domestic eggs,7/9/15
3361,whisky,3/25/15
3361,shopping bags,3/25/15
3361,rum,3/25/15
3362,misc. beverages,4/29/15
3362,whole milk,4/29/15
3362,long life bakery product,4/29/15
3363,white wine,4/19/15
3363,specialty bar,4/19/15
3363,specialty chocolate,4/19/15
3364,soda,2/5/15
3364,flour,2/5/15
3364,pudding powder,2/5/15
3365,margarine,9/30/15
3365,citrus fruit,9/30/15
3365,oil,9/30/15
3366,other vegetables,5/20/15
3366,dishes,5/20/15
3366,newspapers,5/20/15
3367,chicken,7/30/15
3367,yogurt,7/30/15
3367,waffles,7/30/15
3368,other vegetables,11/1/15
3368,butter,11/1/15
3369,sausage,5/10/15
3369,domestic eggs,5/10/15
3369,sugar,5/10/15
3370,pastry,8/7/15
3370,vinegar,8/7/15
3370,salty snack,8/7/15
3371,processed cheese,8/19/15
3371,onions,8/19/15
3371,root vegetables,8/19/15
3372,rolls/buns,12/30/15
3372,whole milk,12/30/15
3372,onions,12/30/15
3373,chicken,10/4/15
3373,coffee,10/4/15
3373,newspapers,10/4/15
3374,berries,8/17/15
3374,cream cheese ,8/17/15
3374,other vegetables,8/17/15
3375,frankfurter,8/13/15
3375,whole milk,8/13/15
3376,whole milk,11/24/15
3376,root vegetables,11/24/15
3376,margarine,11/24/15
3377,pip fruit,1/22/15
3377,other vegetables,1/22/15
3377,coffee,1/22/15
3378,soda,10/7/15
3378,packaged fruit/vegetables,10/7/15
3378,butter milk,10/7/15
3379,soda,1/4/15
3379,pip fruit,1/4/15
3379,coffee,1/4/15
3380,yogurt,10/28/15
3380,soda,10/28/15
3380,dessert,10/28/15
3381,pork,7/16/15
3381,detergent,7/16/15
3381,bottled beer,7/16/15
3382,onions,10/3/15
3382,pip fruit,10/3/15
3382,dog food,10/3/15
3383,liquor,8/2/15
3383,rolls/buns,8/2/15
3383,cream cheese ,8/2/15
3384,onions,11/9/15
3384,bottled water,11/9/15
3384,pastry,11/9/15
3385,beef,9/29/15
3385,whole milk,9/29/15
3386,rolls/buns,3/19/15
3386,semi-finished bread,3/19/15
3386,fruit/vegetable juice,3/19/15
3387,frankfurter,2/2/15
3387,bottled water,2/2/15
3387,soft cheese,2/2/15
3388,sausage,8/11/15
3388,fruit/vegetable juice,8/11/15
3388,bottled water,8/11/15
3389,whole milk,8/13/15
3389,spread cheese,8/13/15
3389,popcorn,8/13/15
3390,pork,10/21/15
3390,ice cream,10/21/15
3390,yogurt,10/21/15
3391,whole milk,1/20/15
3391,coffee,1/20/15
3391,soft cheese,1/20/15
3392,bottled water,11/26/15
3392,whole milk,11/26/15
3392,rolls/buns,11/26/15
3393,shopping bags,9/29/15
3393,tropical fruit,9/29/15
3393,red/blush wine,9/29/15
3394,citrus fruit,8/31/15
3394,bottled beer,8/31/15
3394,roll products ,8/31/15
3395,meat,9/25/15
3395,ham,9/25/15
3395,male cosmetics,9/25/15
3396,sausage,6/29/15
3396,packaged fruit/vegetables,6/29/15
3396,misc. beverages,6/29/15
3397,berries,1/17/15
3397,nut snack,1/17/15
3397,sliced cheese,1/17/15
3398,canned beer,4/9/15
3398,whole milk,4/9/15
3398,other vegetables,4/9/15
3399,chicken,7/20/15
3399,butter milk,7/20/15
3399,sugar,7/20/15
3400,rolls/buns,4/30/15
3400,whipped/sour cream,4/30/15
3400,dishes,4/30/15
3401,hamburger meat,8/20/15
3401,coffee,8/20/15
3401,yogurt,8/20/15
3402,citrus fruit,6/17/15
3402,pastry,6/17/15
3402,rolls/buns,6/17/15
3403,bottled beer,12/11/15
3403,herbs,12/11/15
3403,curd,12/11/15
3404,beef,3/20/15
3404,rum,3/20/15
3404,brown bread,3/20/15
3405,yogurt,7/15/15
3405,coffee,7/15/15
3406,meat,1/13/15
3406,tropical fruit,1/13/15
3406,rolls/buns,1/13/15
3407,pastry,8/21/15
3407,whipped/sour cream,8/21/15
3407,domestic eggs,8/21/15
3408,other vegetables,11/18/15
3408,specialty bar,11/18/15
3408,long life bakery product,11/18/15
3409,tidbits,5/12/15
3409,whole milk,5/12/15
3409,frozen vegetables,5/12/15
3410,potato products,5/24/15
3410,waffles,5/24/15
3410,newspapers,5/24/15
3411,waffles,8/19/15
3411,whole milk,8/19/15
3411,condensed milk,8/19/15
3412,tropical fruit,5/15/15
3412,white wine,5/15/15
3412,oil,5/15/15
3413,whole milk,10/14/15
3413,soft cheese,10/14/15
3413,frozen vegetables,10/14/15
3414,bottled beer,8/30/15
3414,whole milk,8/30/15
3414,other vegetables,8/30/15
3415,soda,8/15/15
3415,bottled water,8/15/15
3415,ice cream,8/15/15
3416,meat,4/14/15
3416,other vegetables,4/14/15
3416,canned beer,4/14/15
3417,pip fruit,7/31/15
3417,candles,7/31/15
3417,rolls/buns,7/31/15
3418,rolls/buns,4/20/15
3418,seasonal products,4/20/15
3418,margarine,4/20/15
3419,frankfurter,5/19/15
3419,ice cream,5/19/15
3419,soda,5/19/15
3420,soda,5/10/15
3420,long life bakery product,5/10/15
3420,pastry,5/10/15
3421,pip fruit,11/20/15
3421,tropical fruit,11/20/15
3421,mustard,11/20/15
3422,rolls/buns,4/22/15
3422,whole milk,4/22/15
3422,other vegetables,4/22/15
3423,onions,5/29/15
3423,waffles,5/29/15
3423,bottled beer,5/29/15
3424,whole milk,1/14/15
3424,soda,1/14/15
3424,shopping bags,1/14/15
3425,pastry,3/9/15
3425,other vegetables,3/9/15
3425,cake bar,3/9/15
3426,ham,6/6/15
3426,cake bar,6/6/15
3426,whole milk,6/6/15
3427,root vegetables,11/9/15
3427,coffee,11/9/15
3427,napkins,11/9/15
3428,photo/film,2/1/15
3428,domestic eggs,2/1/15
3428,cocoa drinks,2/1/15
3429,bottled beer,12/4/15
3429,rolls/buns,12/4/15
3429,soda,12/4/15
3430,dessert,1/17/15
3430,flour,1/17/15
3431,beverages,2/23/15
3431,whole milk,2/23/15
3431,napkins,2/23/15
3432,chicken,5/18/15
3432,berries,5/18/15
3432,soda,5/18/15
3433,whole milk,10/7/15
3433,pastry,10/7/15
3433,fruit/vegetable juice,10/7/15
3434,hard cheese,10/7/15
3434,rolls/buns,10/7/15
3434,white wine,10/7/15
3435,pork,1/23/15
3435,yogurt,1/23/15
3435,whole milk,1/23/15
3436,soda,9/1/15
3436,butter,9/1/15
3436,rolls/buns,9/1/15
3437,yogurt,6/15/15
3437,canned fish,6/15/15
3437,pasta,6/15/15
3438,citrus fruit,11/5/15
3438,margarine,11/5/15
3438,white wine,11/5/15
3439,soda,10/8/15
3439,specialty cheese,10/8/15
3439,candy,10/8/15
3440,frankfurter,11/18/15
3440,red/blush wine,11/18/15
3440,rolls/buns,11/18/15
3441,ice cream,11/7/15
3441,red/blush wine,11/7/15
3441,fruit/vegetable juice,11/7/15
3442,brown bread,7/9/15
3442,skin care,7/9/15
3442,whipped/sour cream,7/9/15
3443,sugar,4/23/15
3443,fruit/vegetable juice,4/23/15
3443,margarine,4/23/15
3444,other vegetables,3/10/15
3444,soda,3/10/15
3445,newspapers,8/9/15
3445,frozen vegetables,8/9/15
3445,long life bakery product,8/9/15
3446,nuts/prunes,2/24/15
3446,butter,2/24/15
3446,brown bread,2/24/15
3447,yogurt,8/21/15
3447,rolls/buns,8/21/15
3448,root vegetables,4/9/15
3448,citrus fruit,4/9/15
3448,soda,4/9/15
3449,chicken,11/23/15
3449,soda,11/23/15
3449,canned fish,11/23/15
3450,other vegetables,6/28/15
3450,frozen dessert,6/28/15
3450,shopping bags,6/28/15
3451,fruit/vegetable juice,11/25/15
3451,frozen vegetables,11/25/15
3451,chocolate,11/25/15
3452,hamburger meat,3/12/15
3452,brown bread,3/12/15
3452,chewing gum,3/12/15
3453,hamburger meat,6/29/15
3453,butter milk,6/29/15
3453,seasonal products,6/29/15
3454,pastry,10/24/15
3454,liquor,10/24/15
3454,shopping bags,10/24/15
3455,root vegetables,11/5/15
3455,whipped/sour cream,11/5/15
3455,chocolate,11/5/15
3456,soda,12/27/15
3456,cleaner,12/27/15
3456,cling film/bags,12/27/15
3457,UHT-milk,5/14/15
3457,frozen vegetables,5/14/15
3457,frozen meals,5/14/15
3458,citrus fruit,7/11/15
3458,bottled water,7/11/15
3458,specialty bar,7/11/15
3459,sausage,9/2/15
3459,butter milk,9/2/15
3459,beverages,9/2/15
3460,condensed milk,5/3/15
3460,yogurt,5/3/15
3460,butter,5/3/15
3461,frozen meals,11/4/15
3461,mayonnaise,11/4/15
3461,whipped/sour cream,11/4/15
3462,dessert,8/12/15
3462,whole milk,8/12/15
3462,waffles,8/12/15
3463,beef,9/26/15
3463,liquor (appetizer),9/26/15
3463,frozen vegetables,9/26/15
3464,pip fruit,4/23/15
3464,herbs,4/23/15
3464,frozen meals,4/23/15
3465,soda,9/19/15
3465,condensed milk,9/19/15
3465,curd,9/19/15
3466,canned beer,11/26/15
3466,dessert,11/26/15
3466,fruit/vegetable juice,11/26/15
3467,mayonnaise,9/30/15
3467,misc. beverages,9/30/15
3467,napkins,9/30/15
3468,sausage,10/24/15
3468,canned beer,10/24/15
3468,kitchen towels,10/24/15
3469,pip fruit,9/11/15
3469,pet care,9/11/15
3469,bottled water,9/11/15
3470,whole milk,5/22/15
3470,frozen vegetables,5/22/15
3470,white wine,5/22/15
3471,tropical fruit,9/18/15
3471,frozen fish,9/18/15
3471,bottled water,9/18/15
3472,pip fruit,4/10/15
3472,whole milk,4/10/15
3472,brown bread,4/10/15
3473,ham,3/20/15
3473,whipped/sour cream,3/20/15
3473,newspapers,3/20/15
3474,pip fruit,1/19/15
3474,nuts/prunes,1/19/15
3474,bottled beer,1/19/15
3475,cereals,9/17/15
3475,cream cheese ,9/17/15
3475,other vegetables,9/17/15
3476,sausage,3/15/15
3476,root vegetables,3/15/15
3476,brown bread,3/15/15
3477,dessert,12/11/15
3477,newspapers,12/11/15
3477,white bread,12/11/15
3478,tropical fruit,2/4/15
3478,root vegetables,2/4/15
3478,Instant food products,2/4/15
3479,whole milk,12/1/15
3479,hamburger meat,12/1/15
3479,newspapers,12/1/15
3480,canned beer,7/25/15
3480,tropical fruit,7/25/15
3480,pet care,7/25/15
3481,sausage,1/22/15
3481,soda,1/22/15
3481,processed cheese,1/22/15
3482,beverages,8/25/15
3482,whole milk,8/25/15
3482,onions,8/25/15
3483,pip fruit,12/11/15
3483,citrus fruit,12/11/15
3483,curd,12/11/15
3484,sausage,8/14/15
3484,whole milk,8/14/15
3484,cake bar,8/14/15
3485,soda,5/8/15
3485,whole milk,5/8/15
3485,shopping bags,5/8/15
3486,beef,7/23/15
3486,chocolate,7/23/15
3486,pastry,7/23/15
3487,whipped/sour cream,3/30/15
3487,shopping bags,3/30/15
3487,rolls/buns,3/30/15
3488,root vegetables,5/14/15
3488,frozen vegetables,5/14/15
3488,pet care,5/14/15
3489,hamburger meat,11/10/15
3489,spread cheese,11/10/15
3489,pasta,11/10/15
3490,meat,8/28/15
3490,whole milk,8/28/15
3490,ready soups,8/28/15
3491,tropical fruit,10/18/15
3491,mayonnaise,10/18/15
3491,liquor,10/18/15
3492,sausage,3/19/15
3492,rolls/buns,3/19/15
3492,pickled vegetables,3/19/15
3493,sausage,5/6/15
3493,canned beer,5/6/15
3493,whipped/sour cream,5/6/15
3494,yogurt,12/28/15
3494,waffles,12/28/15
3494,domestic eggs,12/28/15
3495,white bread,10/7/15
3495,frozen vegetables,10/7/15
3495,soda,10/7/15
3496,sausage,2/27/15
3496,shopping bags,2/27/15
3497,pip fruit,9/14/15
3497,sliced cheese,9/14/15
3497,sugar,9/14/15
3498,soda,11/4/15
3498,yogurt,11/4/15
3498,white bread,11/4/15
3499,soda,3/11/15
3499,pastry,3/11/15
3499,rolls/buns,3/11/15
3500,curd,6/13/15
3500,coffee,6/13/15
3500,baking powder,6/13/15
3501,tropical fruit,3/26/15
3501,coffee,3/26/15
3501,whole milk,3/26/15
3502,curd,7/19/15
3502,whole milk,7/19/15
3502,pet care,7/19/15
3503,brown bread,7/30/15
3503,whole milk,7/30/15
3503,shopping bags,7/30/15
3504,domestic eggs,4/26/15
3504,brown bread,4/26/15
3504,detergent,4/26/15
3505,chocolate,2/3/15
3505,whipped/sour cream,2/3/15
3505,brown bread,2/3/15
3506,soda,8/3/15
3506,bottled beer,8/3/15
3506,brown bread,8/3/15
3507,cooking chocolate,8/5/15
3507,red/blush wine,8/5/15
3507,cleaner,8/5/15
3508,butter,3/9/15
3508,onions,3/9/15
3508,butter milk,3/9/15
3509,pork,5/28/15
3509,yogurt,5/28/15
3509,coffee,5/28/15
3510,sausage,5/21/15
3510,pork,5/21/15
3510,sugar,5/21/15
3511,shopping bags,6/28/15
3511,other vegetables,6/28/15
3511,coffee,6/28/15
3512,tropical fruit,1/20/15
3512,frozen potato products,1/20/15
3512,vinegar,1/20/15
3513,bottled water,10/31/15
3513,salty snack,10/31/15
3513,brown bread,10/31/15
3514,citrus fruit,11/8/15
3514,bottled beer,11/8/15
3514,butter milk,11/8/15
3515,root vegetables,9/19/15
3515,bottled water,9/19/15
3515,waffles,9/19/15
3516,root vegetables,4/21/15
3516,frozen dessert,4/21/15
3516,beverages,4/21/15
3517,rolls/buns,9/9/15
3517,onions,9/9/15
3517,napkins,9/9/15
3518,yogurt,5/1/15
3518,sauces,5/1/15
3518,specialty chocolate,5/1/15
3519,dog food,8/25/15
3519,hygiene articles,8/25/15
3519,Instant food products,8/25/15
3520,other vegetables,2/17/15
3520,sliced cheese,2/17/15
3520,canned vegetables,2/17/15
3521,hamburger meat,2/15/15
3521,whole milk,2/15/15
3521,whipped/sour cream,2/15/15
3522,berries,8/29/15
3522,UHT-milk,8/29/15
3522,cream cheese ,8/29/15
3523,sausage,3/24/15
3523,tropical fruit,3/24/15
3523,rolls/buns,3/24/15
3524,bottled water,11/12/15
3524,pip fruit,11/12/15
3524,frozen vegetables,11/12/15
3525,chocolate,3/2/15
3525,whipped/sour cream,3/2/15
3525,rolls/buns,3/2/15
3526,root vegetables,5/22/15
3526,curd,5/22/15
3526,waffles,5/22/15
3527,tidbits,8/8/15
3527,dessert,8/8/15
3527,cat food,8/8/15
3528,whole milk,6/2/15
3528,processed cheese,6/2/15
3528,curd cheese,6/2/15
3529,citrus fruit,3/22/15
3529,shopping bags,3/22/15
3529,cream cheese ,3/22/15
3530,tropical fruit,8/1/15
3530,soda,8/1/15
3530,oil,8/1/15
3531,chicken,7/19/15
3531,pastry,7/19/15
3531,waffles,7/19/15
3532,newspapers,4/26/15
3532,salty snack,4/26/15
3532,pastry,4/26/15
3533,other vegetables,12/26/15
3533,pip fruit,12/26/15
3533,napkins,12/26/15
3534,butter,2/24/15
3534,cleaner,2/24/15
3534,red/blush wine,2/24/15
3535,semi-finished bread,10/2/15
3535,margarine,10/2/15
3535,butter,10/2/15
3536,bottled beer,11/2/15
3536,yogurt,11/2/15
3536,other vegetables,11/2/15
3537,seasonal products,12/12/15
3537,frozen vegetables,12/12/15
3537,yogurt,12/12/15
3538,pork,2/8/15
3538,condensed milk,2/8/15
3538,oil,2/8/15
3539,whole milk,9/12/15
3539,root vegetables,9/12/15
3539,soda,9/12/15
3540,sausage,11/17/15
3540,pastry,11/17/15
3540,mayonnaise,11/17/15
3541,salty snack,3/25/15
3541,semi-finished bread,3/25/15
3541,sliced cheese,3/25/15
3542,root vegetables,1/18/15
3542,hygiene articles,1/18/15
3542,domestic eggs,1/18/15
3543,frankfurter,2/22/15
3543,butter,2/22/15
3543,newspapers,2/22/15
3544,other vegetables,12/24/15
3544,mayonnaise,12/24/15
3544,fruit/vegetable juice,12/24/15
3545,chocolate,12/11/15
3545,citrus fruit,12/11/15
3545,yogurt,12/11/15
3546,sausage,3/22/15
3546,fruit/vegetable juice,3/22/15
3546,coffee,3/22/15
3547,finished products,1/26/15
3547,domestic eggs,1/26/15
3547,margarine,1/26/15
3548,whole milk,4/5/15
3548,white wine,4/5/15
3548,UHT-milk,4/5/15
3549,shopping bags,5/16/15
3549,cream cheese ,5/16/15
3550,whole milk,2/23/15
3550,salty snack,2/23/15
3550,shopping bags,2/23/15
3551,soda,1/14/15
3551,frozen fish,1/14/15
3551,rolls/buns,1/14/15
3552,rolls/buns,2/18/15
3552,butter milk,2/18/15
3552,fruit/vegetable juice,2/18/15
3553,seasonal products,3/25/15
3553,whole milk,3/25/15
3553,soda,3/25/15
3554,pip fruit,6/25/15
3554,soda,6/25/15
3554,grapes,6/25/15
3555,UHT-milk,6/9/15
3555,dishes,6/9/15
3555,frozen dessert,6/9/15
3556,canned beer,4/29/15
3556,coffee,4/29/15
3556,flour,4/29/15
3557,tropical fruit,3/7/15
3557,whole milk,3/7/15
3557,sweet spreads,3/7/15
3558,pork,3/26/15
3558,whole milk,3/26/15
3558,napkins,3/26/15
3559,other vegetables,4/19/15
3559,rolls/buns,4/19/15
3559,soda,4/19/15
3560,berries,6/1/15
3560,rolls/buns,6/1/15
3560,pastry,6/1/15
3561,bottled water,10/19/15
3561,long life bakery product,10/19/15
3561,soda,10/19/15
3562,waffles,8/13/15
3562,salty snack,8/13/15
3562,hard cheese,8/13/15
3563,soda,10/2/15
3563,root vegetables,10/2/15
3563,semi-finished bread,10/2/15
3564,soda,4/30/15
3564,brown bread,4/30/15
3565,sausage,6/4/15
3565,bottled water,6/4/15
3566,pastry,3/4/15
3566,yogurt,3/4/15
3567,frozen meals,10/27/15
3567,citrus fruit,10/27/15
3568,tropical fruit,11/5/15
3568,ice cream,11/5/15
3569,salty snack,5/31/15
3569,rolls/buns,5/31/15
3570,tropical fruit,1/21/15
3570,whole milk,1/21/15
3571,pork,2/1/15
3571,other vegetables,2/1/15
3572,ham,10/27/15
3572,tropical fruit,10/27/15
3573,sausage,2/1/15
3573,bottled water,2/1/15
3574,domestic eggs,10/13/15
3574,berries,10/13/15
3575,whole milk,5/29/15
3575,pastry,5/29/15
3576,other vegetables,3/29/15
3576,whipped/sour cream,3/29/15
3577,bottled beer,6/8/15
3577,other vegetables,6/8/15
3578,ham,2/2/15
3578,pickled vegetables,2/2/15
3579,frankfurter,8/13/15
3579,rolls/buns,8/13/15
3580,sausage,4/26/15
3580,chewing gum,4/26/15
3581,bottled water,10/15/15
3581,brown bread,10/15/15
3582,sausage,11/11/15
3582,pastry,11/11/15
3583,pork,11/23/15
3583,other vegetables,11/23/15
3584,frankfurter,5/26/15
3584,butter milk,5/26/15
3585,Instant food products,12/8/15
3585,pip fruit,12/8/15
3586,ham,4/18/15
3586,whole milk,4/18/15
3587,bottled beer,8/12/15
3587,butter,8/12/15
3588,frozen vegetables,7/29/15
3588,yogurt,7/29/15
3589,butter,1/1/15
3589,tropical fruit,1/1/15
3590,berries,10/1/15
3590,newspapers,10/1/15
3591,frankfurter,2/22/15
3591,red/blush wine,2/22/15
3592,tropical fruit,4/18/15
3592,cooking chocolate,4/18/15
3593,beef,4/12/15
3593,yogurt,4/12/15
3594,frankfurter,9/23/15
3594,frozen dessert,9/23/15
3594,other vegetables,9/23/15
3594,cream cheese ,9/23/15
3595,white bread,2/10/15
3595,meat,2/10/15
3595,domestic eggs,2/10/15
3595,roll products ,2/10/15
3596,citrus fruit,8/15/15
3596,bottled water,8/15/15
3596,pastry,8/15/15
3597,whole milk,8/21/15
3597,rolls/buns,8/21/15
3597,ice cream,8/21/15
3597,brown bread,8/21/15
3598,frozen meals,11/15/15
3598,canned vegetables,11/15/15
3598,other vegetables,11/15/15
3598,turkey,11/15/15
3599,frankfurter,5/1/15
3599,canned beer,5/1/15
3599,pastry,5/1/15
3599,yogurt,5/1/15
3600,beef,9/3/15
3600,whole milk,9/3/15
3600,pet care,9/3/15
3600,citrus fruit,9/3/15
3601,sausage,4/7/15
3601,chicken,4/7/15
3601,bottled beer,4/7/15
3601,whole milk,4/7/15
3602,pet care,5/27/15
3602,whole milk,5/27/15
3602,curd,5/27/15
3602,frozen vegetables,5/27/15
3603,napkins,3/22/15
3603,tropical fruit,3/22/15
3603,yogurt,3/22/15
3603,sugar,3/22/15
3604,frankfurter,12/10/15
3604,citrus fruit,12/10/15
3604,other vegetables,12/10/15
3604,condensed milk,12/10/15
3605,soda,6/15/15
3605,canned beer,6/15/15
3605,other vegetables,6/15/15
3605,whole milk,6/15/15
3606,citrus fruit,4/20/15
3606,rolls/buns,4/20/15
3606,napkins,4/20/15
3606,soda,4/20/15
3607,other vegetables,2/11/15
3607,pip fruit,2/11/15
3607,dessert,2/11/15
3607,red/blush wine,2/11/15
3608,sausage,10/2/15
3608,pork,10/2/15
3608,yogurt,10/2/15
3608,napkins,10/2/15
3609,beef,6/15/15
3609,canned beer,6/15/15
3609,pastry,6/15/15
3609,whole milk,6/15/15
3610,other vegetables,3/29/15
3610,citrus fruit,3/29/15
3610,semi-finished bread,3/29/15
3610,softener,3/29/15
3611,rolls/buns,3/4/15
3611,margarine,3/4/15
3611,whole milk,3/4/15
3611,liquor (appetizer),3/4/15
3612,other vegetables,4/14/15
3612,chicken,4/14/15
